subj,sex,medit,block,trial,word,pic,congru,acc,rt
244,female,control,2,45,boat,boat,cong,1,567
244,female,control,2,46,moon,apple,incong,1,752
244,female,control,2,47,church,church,cong,1,552
244,female,control,2,48,star,star,cong,1,459
244,female,control,2,49,carrot,carrot,cong,1,655
244,female,control,2,50,horse,anchor,incong,1,655
244,female,control,2,51,star,tree,incong,1,561
244,female,control,2,52,bus,plate,incong,1,542
244,female,control,2,53,ball,pizza,incong,1,554
244,female,control,2,54,pizza,cherry,incong,1,558
244,female,control,2,55,dog,hat,incong,1,640
244,female,control,2,56,fork,fork,cong,1,520
244,female,control,2,57,horse,horse,cong,1,519
244,female,control,2,58,moon,moon,cong,1,462
244,female,control,2,59,fork,cat,incong,1,528
244,female,control,2,60,ball,ball,cong,1,554
245,female,control,1,1,shoe,shoe,cong,1,557
245,female,control,1,2,cup,cup,cong,1,513
245,female,control,1,3,boat,tree,incong,1,663
245,female,control,1,4,car,spoon,incong,1,472
245,female,control,1,5,apple,apple,cong,1,557
245,female,control,1,6,carrot,pizza,incong,1,590
245,female,control,1,7,drill,drill,cong,1,517
245,female,control,1,8,tree,scissors,incong,1,527
245,female,control,1,9,drill,drill,cong,1,487
245,female,control,1,10,cherry,bus,incong,1,540
245,female,control,1,11,cat,cat,cong,1,522
245,female,control,1,12,anchor,anchor,cong,1,551
245,female,control,1,13,pizza,pizza,cong,1,509
245,female,control,1,14,orange,stapler,incong,1,524
245,female,control,1,15,tree,tree,cong,1,538
245,female,control,1,16,anchor,fork,incong,1,472
245,female,control,1,17,church,church,cong,1,545
245,female,control,1,18,scissors,cherry,incong,1,638
245,female,control,1,19,cup,cat,incong,1,599
245,female,control,1,20,plate,church,incong,1,684
245,female,control,1,21,car,car,cong,1,585
245,female,control,1,22,apple,apple,cong,1,528
245,female,control,1,23,hammer,lemon,incong,1,496
245,female,control,1,24,cat,moon,incong,1,475
245,female,control,1,25,ball,ball,cong,1,596
245,female,control,1,26,moon,moon,cong,0,514
245,female,control,1,27,fork,burger,incong,1,501
245,female,control,1,28,horse,horse,cong,1,526
245,female,control,1,29,lemon,lemon,cong,1,556
245,female,control,1,30,cake,cake,cong,1,511
245,female,control,2,31,spoon,horse,incong,1,526
245,female,control,2,32,pizza,orange,incong,1,573
245,female,control,2,33,cake,hat,incong,1,515
245,female,control,2,34,boat,boat,cong,1,574
245,female,control,2,35,horse,boat,incong,1,535
245,female,control,2,36,lemon,cake,incong,1,622
245,female,control,2,37,spoon,spoon,cong,1,632
245,female,control,2,38,scissors,scissors,cong,1,623
245,female,control,2,39,shoe,anchor,incong,1,747
245,female,control,2,40,burger,burger,cong,1,496
245,female,control,2,41,hat,hat,cong,0,540
245,female,control,2,42,hammer,hammer,cong,1,474
245,female,control,2,43,carrot,carrot,cong,1,470
245,female,control,2,44,star,ball,incong,1,663
245,female,control,2,45,dog,dog,cong,1,634
245,female,control,2,46,plate,plate,cong,1,617
245,female,control,2,47,hat,hammer,incong,1,569
245,female,control,2,48,orange,orange,cong,0,660
245,female,control,2,49,star,star,cong,1,505
245,female,control,2,50,bus,bus,cong,0,511
245,female,control,2,51,bus,carrot,incong,1,484
245,female,control,2,52,fork,fork,cong,1,725
245,female,control,2,53,stapler,dog,incong,1,496
245,female,control,2,54,stapler,stapler,cong,1,635
245,female,control,2,55,dog,plate,incong,1,598
245,female,control,2,56,moon,car,incong,1,467
245,female,control,2,57,church,star,incong,1,453
245,female,control,2,58,ball,cup,incong,1,433
245,female,control,2,59,cherry,cherry,cong,1,503
245,female,control,2,60,burger,shoe,incong,1,458
246,female,control,1,1,moon,moon,cong,1,502
246,female,control,1,2,boat,star,incong,1,445
246,female,control,1,3,spoon,spoon,cong,1,509
246,female,control,1,4,cake,dog,incong,1,502
246,female,control,1,5,drill,car,incong,1,477
246,female,control,1,6,fork,horse,incong,1,467
246,female,control,1,7,ball,ball,cong,1,543
246,female,control,1,8,hat,hat,cong,1,565
246,female,control,1,9,dog,dog,cong,1,540
246,female,control,1,10,carrot,carrot,cong,0,536
246,female,control,1,11,hammer,moon,incong,1,521
246,female,control,1,12,lemon,church,incong,1,427
246,female,control,1,13,lemon,lemon,cong,1,575
246,female,control,1,14,stapler,fork,incong,1,458
246,female,control,1,15,shoe,ball,incong,1,656
246,female,control,1,16,plate,burger,incong,1,491
246,female,control,1,17,shoe,shoe,cong,1,512
246,female,control,1,18,apple,apple,cong,1,527
246,female,control,1,19,horse,apple,incong,1,425
246,female,control,1,20,orange,stapler,incong,1,645
246,female,control,1,21,car,carrot,incong,1,492
246,female,control,1,22,pizza,pizza,cong,1,553
246,female,control,1,23,cat,cat,cong,1,566
246,female,control,1,24,scissors,scissors,cong,1,583
246,female,control,1,25,spoon,bus,incong,1,506
246,female,control,1,26,pizza,hammer,incong,1,581
246,female,control,1,27,cat,hat,incong,1,472
246,female,control,1,28,horse,horse,cong,1,504
246,female,control,1,29,dog,cat,incong,1,439
246,female,control,1,30,stapler,stapler,cong,1,521
246,female,control,2,31,fork,fork,cong,1,545
246,female,control,2,32,anchor,tree,incong,1,714
246,female,control,2,33,cherry,cherry,cong,1,522
246,female,control,2,34,church,cake,incong,1,502
246,female,control,2,35,cup,cup,cong,1,479
246,female,control,2,36,ball,plate,incong,1,491
246,female,control,2,37,burger,burger,cong,1,496
246,female,control,2,38,bus,orange,incong,1,584
246,female,control,2,39,hat,spoon,incong,1,506
246,female,control,2,40,star,star,cong,1,445
246,female,control,2,41,orange,orange,cong,1,647
246,female,control,2,42,tree,scissors,incong,1,518
246,female,control,2,43,star,boat,incong,1,492
246,female,control,2,44,boat,boat,cong,1,536
246,female,control,2,45,church,church,cong,0,524
246,female,control,2,46,cup,pizza,incong,1,539
246,female,control,2,47,apple,anchor,incong,1,648
246,female,control,2,48,hammer,hammer,cong,1,713
246,female,control,2,49,cake,cake,cong,1,502
246,female,control,2,50,plate,plate,cong,1,571
246,female,control,2,51,bus,bus,cong,1,504
246,female,control,2,52,drill,drill,cong,1,529
246,female,control,2,53,burger,drill,incong,1,517
246,female,control,2,54,tree,tree,cong,1,573
246,female,control,2,55,cherry,cherry,cong,1,606
246,female,control,2,56,moon,lemon,incong,1,640
246,female,control,2,57,carrot,shoe,incong,1,512
246,female,control,2,58,car,car,cong,1,610
246,female,control,2,59,anchor,anchor,cong,1,502
246,female,control,2,60,scissors,cup,incong,1,452
247,female,control,1,1,scissors,fork,incong,1,588
247,female,control,1,2,moon,star,incong,1,554
247,female,control,1,3,hat,hat,cong,1,460
247,female,control,1,4,boat,boat,cong,1,615
247,female,control,1,5,car,car,cong,1,466
247,female,control,1,6,moon,moon,cong,1,580
247,female,control,1,7,star,car,incong,1,528
247,female,control,1,8,ball,ball,cong,1,481
247,female,control,1,9,lemon,cherry,incong,1,495
247,female,control,1,10,boat,boat,cong,1,447
247,female,control,1,11,hat,tree,incong,1,555
247,female,control,1,12,cherry,cherry,cong,1,459
247,female,control,1,13,fork,fork,cong,1,445
247,female,control,1,14,stapler,hat,incong,1,525
247,female,control,1,15,plate,plate,cong,1,531
247,female,control,1,16,dog,lemon,incong,1,512
247,female,control,1,17,cake,scissors,incong,1,645
247,female,control,1,18,hammer,hammer,cong,1,477
247,female,control,1,19,burger,burger,cong,1,465
247,female,control,1,20,bus,burger,incong,1,515
247,female,control,1,21,fork,anchor,incong,1,534
247,female,control,1,22,cherry,orange,incong,1,594
247,female,control,1,23,church,church,cong,1,436
247,female,control,1,24,horse,dog,incong,1,576
247,female,control,1,25,carrot,carrot,cong,1,496
247,female,control,1,26,cake,cake,cong,1,422
247,female,control,1,27,drill,drill,cong,1,496
247,female,control,1,28,shoe,shoe,cong,1,512
247,female,control,1,29,apple,bus,incong,1,602
247,female,control,1,30,church,drill,incong,1,601
247,female,control,2,31,plate,cat,incong,1,562
247,female,control,2,32,cat,church,incong,1,659
247,female,control,2,33,carrot,carrot,cong,1,468
247,female,control,2,34,spoon,cup,incong,1,489
247,female,control,2,35,scissors,scissors,cong,1,396
247,female,control,2,36,tree,tree,cong,1,430
247,female,control,2,37,ball,spoon,incong,1,691
247,female,control,2,38,orange,horse,incong,1,555
247,female,control,2,39,anchor,anchor,cong,1,423
247,female,control,2,40,dog,dog,cong,1,456
247,female,control,2,41,orange,orange,cong,1,610
247,female,control,2,42,tree,apple,incong,1,493
247,female,control,2,43,shoe,shoe,cong,1,581
247,female,control,2,44,bus,bus,cong,1,396
247,female,control,2,45,star,star,cong,1,489
247,female,control,2,46,anchor,moon,incong,1,552
247,female,control,2,47,burger,hammer,incong,1,589
247,female,control,2,48,cat,cat,cong,1,414
247,female,control,2,49,spoon,spoon,cong,1,545
247,female,control,2,50,car,plate,incong,1,527
247,female,control,2,51,hammer,stapler,incong,1,733
247,female,control,2,52,lemon,lemon,cong,1,488
247,female,control,2,53,stapler,stapler,cong,1,461
247,female,control,2,54,cup,ball,incong,1,550
247,female,control,2,55,cup,cup,cong,1,424
247,female,control,2,56,pizza,pizza,cong,1,651
247,female,control,2,57,drill,cake,incong,1,540
247,female,control,2,58,pizza,pizza,cong,1,461
247,female,control,2,59,horse,horse,cong,1,397
247,female,control,2,60,apple,apple,cong,1,446
248,female,control,1,1,star,stapler,incong,1,578
248,female,control,1,2,shoe,cup,incong,1,523
248,female,control,1,3,anchor,anchor,cong,1,485
248,female,control,1,4,lemon,star,incong,1,592
248,female,control,1,5,anchor,hat,incong,1,531
248,female,control,1,6,horse,carrot,incong,1,641
248,female,control,1,7,lemon,lemon,cong,1,480
248,female,control,1,8,car,orange,incong,1,543
248,female,control,1,9,hat,bus,incong,1,529
248,female,control,1,10,pizza,dog,incong,1,652
248,female,control,1,11,pizza,pizza,cong,1,507
248,female,control,1,12,cake,cake,cong,1,524
248,female,control,1,13,burger,burger,cong,1,650
248,female,control,1,14,spoon,shoe,incong,1,636
248,female,control,1,15,boat,boat,cong,1,508
248,female,control,1,16,carrot,carrot,cong,1,501
248,female,control,1,17,bus,pizza,incong,1,654
248,female,control,1,18,burger,tree,incong,1,517
248,female,control,1,19,hammer,church,incong,1,566
248,female,control,1,20,cherry,cherry,cong,1,515
248,female,control,1,21,tree,tree,cong,1,499
248,female,control,1,22,hat,hat,cong,1,601
248,female,control,1,23,tree,burger,incong,1,553
248,female,control,1,24,orange,orange,cong,1,535
248,female,control,1,25,fork,fork,cong,1,577
248,female,control,1,26,dog,dog,cong,1,514
248,female,control,1,27,orange,cake,incong,1,600
248,female,control,1,28,dog,hammer,incong,1,625
248,female,control,1,29,cat,plate,incong,1,569
248,female,control,1,30,boat,horse,incong,1,503
248,female,control,2,31,cake,ball,incong,1,658
248,female,control,2,32,cup,cup,cong,1,582
248,female,control,2,33,drill,drill,cong,1,597
248,female,control,2,34,carrot,lemon,incong,1,631
248,female,control,2,35,horse,horse,cong,1,578
248,female,control,2,36,apple,car,incong,1,588
248,female,control,2,37,church,church,cong,1,529
248,female,control,2,38,scissors,apple,incong,1,569
248,female,control,2,39,spoon,spoon,cong,1,536
248,female,control,2,40,moon,moon,cong,1,662
248,female,control,2,41,bus,bus,cong,1,556
248,female,control,2,42,star,star,cong,1,541
248,female,control,2,43,drill,anchor,incong,0,582
248,female,control,2,44,car,car,cong,1,600
248,female,control,2,45,apple,apple,cong,1,597
248,female,control,2,46,scissors,scissors,cong,1,572
248,female,control,2,47,plate,plate,cong,1,557
248,female,control,2,48,ball,scissors,incong,1,665
248,female,control,2,49,fork,cat,incong,1,583
248,female,control,2,50,moon,moon,cong,1,594
248,female,control,2,51,ball,ball,cong,1,640
248,female,control,2,52,cat,cat,cong,1,517
248,female,control,2,53,shoe,shoe,cong,1,522
248,female,control,2,54,church,drill,incong,1,622
248,female,control,2,55,plate,boat,incong,1,658
248,female,control,2,56,hammer,hammer,cong,0,561
248,female,control,2,57,stapler,stapler,cong,1,641
248,female,control,2,58,stapler,fork,incong,1,576
248,female,control,2,59,cherry,cherry,cong,1,611
248,female,control,2,60,cup,spoon,incong,1,685
249,female,control,1,1,orange,star,incong,1,595
249,female,control,1,2,lemon,hammer,incong,1,545
249,female,control,1,3,spoon,spoon,cong,1,578
249,female,control,1,4,apple,apple,cong,1,524
249,female,control,1,5,cherry,car,incong,1,485
249,female,control,1,6,fork,cup,incong,1,497
249,female,control,1,7,moon,ball,incong,1,471
249,female,control,1,8,cherry,cherry,cong,1,478
249,female,control,1,9,lemon,lemon,cong,1,476
249,female,control,1,10,plate,pizza,incong,1,465
249,female,control,1,11,burger,burger,cong,1,447
249,female,control,1,12,shoe,shoe,cong,1,438
249,female,control,1,13,cat,cat,cong,1,439
249,female,control,1,14,cake,moon,incong,1,503
249,female,control,1,15,scissors,cake,incong,1,559
249,female,control,1,16,apple,plate,incong,1,463
249,female,control,1,17,cup,cup,cong,1,451
249,female,control,1,18,drill,drill,cong,1,430
249,female,control,1,19,boat,boat,cong,1,544
249,female,control,1,20,dog,fork,incong,1,462
249,female,control,1,21,shoe,tree,incong,1,538
249,female,control,1,22,bus,bus,cong,1,504
249,female,control,1,23,cake,cake,cong,1,485
249,female,control,1,24,hammer,hammer,cong,1,445
249,female,control,1,25,tree,tree,cong,1,495
249,female,control,1,26,burger,cherry,incong,1,512
249,female,control,1,27,bus,apple,incong,1,463
249,female,control,1,28,hammer,carrot,incong,1,492
249,female,control,1,29,carrot,anchor,incong,1,480
249,female,control,1,30,moon,moon,cong,1,445
249,female,control,2,31,anchor,anchor,cong,1,430
249,female,control,2,32,church,church,cong,1,368
249,female,control,2,33,fork,fork,cong,1,404
249,female,control,2,34,spoon,spoon,cong,1,436
249,female,control,2,35,drill,scissors,incong,0,510
249,female,control,2,36,pizza,burger,incong,1,462
249,female,control,2,37,dog,dog,cong,0,519
249,female,control,2,38,hat,hat,cong,1,410
249,female,control,2,39,ball,ball,cong,1,492
249,female,control,2,40,star,lemon,incong,0,495
249,female,control,2,41,stapler,stapler,cong,1,459
249,female,control,2,42,hat,horse,incong,1,426
249,female,control,2,43,scissors,scissors,cong,1,412
249,female,control,2,44,star,star,cong,0,505
249,female,control,2,45,car,church,incong,1,708
249,female,control,2,46,plate,plate,cong,1,466
249,female,control,2,47,carrot,carrot,cong,1,445
249,female,control,2,48,horse,horse,cong,0,433
249,female,control,2,49,ball,orange,incong,1,510
249,female,control,2,50,anchor,dog,incong,1,427
249,female,control,2,51,horse,boat,incong,0,494
249,female,control,2,52,stapler,stapler,cong,0,483
249,female,control,2,53,tree,shoe,incong,1,419
249,female,control,2,54,cup,drill,incong,1,522
249,female,control,2,55,orange,orange,cong,1,434
249,female,control,2,56,boat,cat,incong,1,494
249,female,control,2,57,pizza,pizza,cong,1,383
249,female,control,2,58,cat,bus,incong,1,541
249,female,control,2,59,car,car,cong,1,466
249,female,control,2,60,church,hat,incong,1,562
250,female,control,1,1,cherry,car,incong,1,649
250,female,control,1,2,orange,orange,cong,1,463
250,female,control,1,3,moon,moon,cong,1,524
250,female,control,1,4,boat,boat,cong,1,473
250,female,control,1,5,fork,fork,cong,1,467
250,female,control,1,6,burger,burger,cong,1,491
250,female,control,1,7,ball,burger,incong,1,577
250,female,control,1,8,lemon,boat,incong,1,543
250,female,control,1,9,bus,carrot,incong,1,557
250,female,control,1,10,shoe,shoe,cong,1,492
250,female,control,1,11,cake,cake,cong,1,495
250,female,control,1,12,car,cat,incong,1,565
250,female,control,1,13,dog,dog,cong,1,485
250,female,control,1,14,hammer,scissors,incong,1,594
250,female,control,1,15,anchor,cherry,incong,1,562
250,female,control,1,16,cat,moon,incong,1,739
250,female,control,1,17,drill,drill,cong,0,428
250,female,control,1,18,church,church,cong,1,435
250,female,control,1,19,cake,spoon,incong,1,693
250,female,control,1,20,plate,plate,cong,0,449
250,female,control,1,21,hammer,hammer,cong,1,622
250,female,control,1,22,star,cup,incong,0,537
250,female,control,1,23,church,cake,incong,1,527
250,female,control,1,24,apple,apple,cong,1,550
250,female,control,1,25,orange,anchor,incong,1,690
250,female,control,1,26,tree,tree,cong,1,553
250,female,control,1,27,plate,drill,incong,1,634
250,female,control,1,28,moon,shoe,incong,1,515
250,female,control,1,29,car,car,cong,1,449
250,female,control,1,30,spoon,spoon,cong,1,439
250,female,control,2,31,burger,lemon,incong,1,590
250,female,control,2,32,cat,cat,cong,1,532
250,female,control,2,33,tree,bus,incong,0,458
250,female,control,2,34,carrot,carrot,cong,0,501
250,female,control,2,35,scissors,scissors,cong,1,413
250,female,control,2,36,hat,hat,cong,1,415
250,female,control,2,37,star,star,cong,1,437
250,female,control,2,38,stapler,fork,incong,0,638
250,female,control,2,39,bus,bus,cong,1,438
250,female,control,2,40,lemon,lemon,cong,1,375
250,female,control,2,41,spoon,hat,incong,0,615
250,female,control,2,42,stapler,stapler,cong,1,413
250,female,control,2,43,horse,horse,cong,1,380
250,female,control,2,44,cup,cup,cong,1,529
250,female,control,2,45,cherry,cherry,cong,1,485
250,female,control,2,46,pizza,ball,incong,0,666
250,female,control,2,47,carrot,star,incong,1,713
250,female,control,2,48,shoe,orange,incong,0,715
250,female,control,2,49,ball,ball,cong,1,421
250,female,control,2,50,hat,dog,incong,1,645
250,female,control,2,51,scissors,horse,incong,1,641
250,female,control,2,52,dog,hammer,incong,1,525
250,female,control,2,53,drill,pizza,incong,1,588
250,female,control,2,54,anchor,anchor,cong,1,551
250,female,control,2,55,fork,stapler,incong,1,483
250,female,control,2,56,apple,apple,cong,1,712
250,female,control,2,57,cup,church,incong,1,545
250,female,control,2,58,pizza,pizza,cong,1,410
250,female,control,2,59,horse,plate,incong,1,638
250,female,control,2,60,boat,tree,incong,0,565
251,female,control,1,1,apple,apple,cong,1,473
251,female,control,1,2,bus,plate,incong,1,466
251,female,control,1,3,cherry,pizza,incong,0,528
251,female,control,1,4,anchor,anchor,cong,1,452
251,female,control,1,5,tree,tree,cong,1,435
251,female,control,1,6,car,cherry,incong,1,557
251,female,control,1,7,hat,star,incong,1,455
251,female,control,1,8,boat,boat,cong,1,467
251,female,control,1,9,fork,fork,cong,0,509
251,female,control,1,10,cat,cat,cong,1,447
251,female,control,1,11,apple,boat,incong,1,455
251,female,control,1,12,church,church,cong,1,452
251,female,control,1,13,star,star,cong,1,497
251,female,control,1,14,cat,car,incong,1,476
251,female,control,1,15,boat,drill,incong,1,468
251,female,control,1,16,star,tree,incong,1,456
251,female,control,1,17,shoe,shoe,cong,1,443
251,female,control,1,18,pizza,scissors,incong,1,531
251,female,control,1,19,carrot,ball,incong,1,558
251,female,control,1,20,orange,hammer,incong,1,522
251,female,control,1,21,cherry,cherry,cong,1,450
251,female,control,1,22,ball,carrot,incong,1,505
251,female,control,1,23,fork,dog,incong,1,510
251,female,control,1,24,horse,horse,cong,1,481
251,female,control,1,25,bus,bus,cong,1,448
251,female,control,1,26,horse,lemon,incong,1,487
251,female,control,1,27,cup,cup,cong,1,495
251,female,control,1,28,lemon,shoe,incong,1,544
251,female,control,1,29,lemon,lemon,cong,1,468
251,female,control,1,30,dog,dog,cong,1,455
251,female,control,2,31,ball,ball,cong,1,419
251,female,control,2,32,spoon,spoon,cong,1,543
251,female,control,2,33,hammer,hammer,cong,1,439
251,female,control,2,34,car,car,cong,0,522
251,female,control,2,35,plate,stapler,incong,1,459
251,female,control,2,36,moon,moon,cong,1,458
251,female,control,2,37,spoon,spoon,cong,1,434
251,female,control,2,38,carrot,carrot,cong,1,490
251,female,control,2,39,plate,plate,cong,0,516
251,female,control,2,40,moon,cake,incong,1,609
251,female,control,2,41,dog,horse,incong,1,543
251,female,control,2,42,shoe,orange,incong,1,496
251,female,control,2,43,scissors,scissors,cong,1,420
251,female,control,2,44,burger,fork,incong,1,475
251,female,control,2,45,church,cup,incong,1,475
251,female,control,2,46,hat,hat,cong,1,396
251,female,control,2,47,stapler,cat,incong,1,468
251,female,control,2,48,tree,burger,incong,1,420
251,female,control,2,49,drill,church,incong,1,537
251,female,control,2,50,hammer,moon,incong,1,429
251,female,control,2,51,anchor,anchor,cong,1,524
251,female,control,2,52,orange,orange,cong,1,484
251,female,control,2,53,drill,drill,cong,0,438
251,female,control,2,54,scissors,bus,incong,1,576
251,female,control,2,55,cup,hat,incong,1,562
251,female,control,2,56,pizza,pizza,cong,1,534
251,female,control,2,57,cake,cake,cong,1,472
251,female,control,2,58,cake,apple,incong,1,461
251,female,control,2,59,burger,burger,cong,1,497
251,female,control,2,60,stapler,stapler,cong,1,527
252,female,control,1,1,tree,fork,incong,1,484
252,female,control,1,2,hat,dog,incong,1,575
252,female,control,1,3,spoon,drill,incong,1,544
252,female,control,1,4,car,cat,incong,0,512
252,female,control,1,5,drill,star,incong,1,506
252,female,control,1,6,carrot,carrot,cong,1,562
252,female,control,1,7,ball,ball,cong,1,574
252,female,control,1,8,cat,carrot,incong,1,521
252,female,control,1,9,star,star,cong,1,505
252,female,control,1,10,pizza,pizza,cong,1,618
252,female,control,1,11,star,shoe,incong,1,485
252,female,control,1,12,lemon,lemon,cong,1,540
252,female,control,1,13,cup,cup,cong,1,617
252,female,control,1,14,moon,moon,cong,1,559
252,female,control,1,15,cherry,church,incong,1,598
252,female,control,1,16,scissors,scissors,cong,1,564
252,female,control,1,17,church,anchor,incong,1,668
252,female,control,1,18,bus,tree,incong,1,563
252,female,control,1,19,bus,bus,cong,1,538
252,female,control,1,20,boat,boat,cong,1,536
252,female,control,1,21,hat,hat,cong,0,601
252,female,control,1,22,horse,horse,cong,1,512
252,female,control,1,23,tree,tree,cong,1,514
252,female,control,1,24,dog,hammer,incong,1,560
252,female,control,1,25,scissors,ball,incong,1,489
252,female,control,1,26,carrot,pizza,incong,1,501
252,female,control,1,27,apple,plate,incong,1,572
252,female,control,1,28,hammer,scissors,incong,1,508
252,female,control,1,29,hammer,hammer,cong,0,601
252,female,control,1,30,orange,orange,cong,1,515
252,female,control,2,31,plate,plate,cong,1,533
252,female,control,2,32,stapler,boat,incong,1,572
252,female,control,2,33,horse,bus,incong,1,548
252,female,control,2,34,anchor,lemon,incong,1,592
252,female,control,2,35,lemon,spoon,incong,1,567
252,female,control,2,36,fork,stapler,incong,1,537
252,female,control,2,37,spoon,spoon,cong,1,542
252,female,control,2,38,cherry,cherry,cong,1,555
252,female,control,2,39,anchor,anchor,cong,1,522
252,female,control,2,40,shoe,horse,incong,1,633
252,female,control,2,41,cat,cat,cong,1,521
252,female,control,2,42,cup,burger,incong,1,504
252,female,control,2,43,orange,cake,incong,1,533
252,female,control,2,44,stapler,stapler,cong,1,576
252,female,control,2,45,dog,dog,cong,0,787
252,female,control,2,46,boat,moon,incong,1,524
252,female,control,2,47,apple,apple,cong,1,587
252,female,control,2,48,drill,drill,cong,1,619
252,female,control,2,49,cake,cake,cong,1,647
252,female,control,2,50,cake,hat,incong,1,604
252,female,control,2,51,moon,apple,incong,1,495
252,female,control,2,52,car,car,cong,1,562
252,female,control,2,53,shoe,shoe,cong,1,509
252,female,control,2,54,burger,burger,cong,0,509
252,female,control,2,55,pizza,orange,incong,1,632
252,female,control,2,56,burger,car,incong,1,506
252,female,control,2,57,church,church,cong,1,570
252,female,control,2,58,plate,cup,incong,1,602
252,female,control,2,59,fork,fork,cong,1,519
252,female,control,2,60,ball,cherry,incong,1,662
253,female,control,1,1,pizza,pizza,cong,1,625
253,female,control,1,2,moon,moon,cong,1,616
253,female,control,1,3,anchor,car,incong,1,582
253,female,control,1,4,plate,plate,cong,1,493
253,female,control,1,5,stapler,stapler,cong,1,572
253,female,control,1,6,carrot,hammer,incong,1,702
253,female,control,1,7,dog,star,incong,1,653
253,female,control,1,8,apple,boat,incong,0,675
253,female,control,1,9,pizza,bus,incong,1,684
253,female,control,1,10,boat,cherry,incong,1,615
253,female,control,1,11,hat,tree,incong,1,550
253,female,control,1,12,moon,carrot,incong,1,547
253,female,control,1,13,bus,fork,incong,1,644
253,female,control,1,14,spoon,plate,incong,1,650
253,female,control,1,15,scissors,orange,incong,1,697
253,female,control,1,16,tree,tree,cong,1,503
253,female,control,1,17,dog,dog,cong,1,544
253,female,control,1,18,church,cat,incong,1,584
253,female,control,1,19,cherry,shoe,incong,1,591
253,female,control,1,20,anchor,anchor,cong,1,513
253,female,control,1,21,horse,horse,cong,1,515
253,female,control,1,22,tree,pizza,incong,1,555
253,female,control,1,23,fork,fork,cong,1,536
253,female,control,1,24,orange,orange,cong,1,494
253,female,control,1,25,burger,burger,cong,0,674
253,female,control,1,26,stapler,cup,incong,1,744
253,female,control,1,27,cake,anchor,incong,1,621
253,female,control,1,28,shoe,shoe,cong,1,500
253,female,control,1,29,hammer,lemon,incong,1,547
253,female,control,1,30,star,star,cong,1,565
253,female,control,2,31,plate,moon,incong,1,688
253,female,control,2,32,cherry,cherry,cong,1,721
253,female,control,2,33,boat,boat,cong,1,503
253,female,control,2,34,car,spoon,incong,1,631
253,female,control,2,35,hat,hat,cong,1,466
253,female,control,2,36,car,car,cong,1,513
253,female,control,2,37,drill,drill,cong,1,446
253,female,control,2,38,cake,cake,cong,1,463
253,female,control,2,39,scissors,scissors,cong,1,674
253,female,control,2,40,shoe,ball,incong,1,536
253,female,control,2,41,apple,apple,cong,1,568
253,female,control,2,42,cup,cup,cong,1,500
253,female,control,2,43,carrot,carrot,cong,1,598
253,female,control,2,44,cup,drill,incong,1,625
253,female,control,2,45,church,church,cong,1,583
253,female,control,2,46,ball,ball,cong,0,662
253,female,control,2,47,cat,cat,cong,1,704
253,female,control,2,48,fork,burger,incong,1,511
253,female,control,2,49,hammer,hammer,cong,1,507
253,female,control,2,50,bus,bus,cong,1,530
253,female,control,2,51,burger,dog,incong,1,622
253,female,control,2,52,star,cake,incong,1,496
253,female,control,2,53,cat,apple,incong,1,476
253,female,control,2,54,drill,horse,incong,1,713
253,female,control,2,55,ball,hat,incong,0,502
253,female,control,2,56,horse,scissors,incong,1,620
253,female,control,2,57,lemon,lemon,cong,1,533
253,female,control,2,58,lemon,stapler,incong,1,634
253,female,control,2,59,orange,church,incong,1,533
253,female,control,2,60,spoon,spoon,cong,1,562
254,female,control,1,1,hat,carrot,incong,1,576
254,female,control,1,2,ball,cup,incong,1,465
254,female,control,1,3,boat,boat,cong,1,539
254,female,control,1,4,boat,boat,cong,1,507
254,female,control,1,5,hat,hat,cong,1,482
254,female,control,1,6,pizza,pizza,cong,1,434
254,female,control,1,7,spoon,spoon,cong,1,550
254,female,control,1,8,ball,ball,cong,1,446
254,female,control,1,9,shoe,shoe,cong,1,514
254,female,control,1,10,lemon,orange,incong,1,469
254,female,control,1,11,hammer,hammer,cong,1,476
254,female,control,1,12,cup,car,incong,1,532
254,female,control,1,13,cherry,cherry,cong,1,448
254,female,control,1,14,star,star,cong,1,445
254,female,control,1,15,stapler,stapler,cong,1,475
254,female,control,1,16,tree,tree,cong,1,440
254,female,control,1,17,carrot,carrot,cong,1,476
254,female,control,1,18,cup,cup,cong,1,456
254,female,control,1,19,plate,plate,cong,1,456
254,female,control,1,20,cat,fork,incong,1,469
254,female,control,1,21,bus,cake,incong,0,527
254,female,control,1,22,pizza,bus,incong,0,487
254,female,control,1,23,bus,bus,cong,1,479
254,female,control,1,24,tree,church,incong,1,659
254,female,control,1,25,anchor,moon,incong,1,484
254,female,control,1,26,fork,hammer,incong,1,476
254,female,control,1,27,burger,ball,incong,1,488
254,female,control,1,28,car,car,cong,1,479
254,female,control,1,29,moon,moon,cong,1,471
254,female,control,1,30,horse,drill,incong,1,536
254,female,control,2,31,scissors,scissors,cong,1,477
254,female,control,2,32,lemon,lemon,cong,1,444
254,female,control,2,33,apple,apple,cong,1,529
254,female,control,2,34,car,lemon,incong,1,539
254,female,control,2,35,anchor,anchor,cong,1,451
254,female,control,2,36,moon,tree,incong,1,498
254,female,control,2,37,dog,spoon,incong,1,551
254,female,control,2,38,spoon,scissors,incong,1,534
254,female,control,2,39,stapler,stapler,cong,1,608
